"","Phecode","ICD","ICD910","code"
"21082","202_","ICD9:202.57","ICD9","20257"
"21083","202_","ICD9:202.58","ICD9","20258"
"21084","202_","ICD9:202.6","ICD9","2026"
"21085","202_","ICD9:202.60","ICD9","20260"
"21086","202_","ICD9:202.61","ICD9","20261"
"21087","202_","ICD9:202.62","ICD9","20262"
"21088","202_","ICD9:202.63","ICD9","20263"
"21089","202_","ICD9:202.64","ICD9","20264"
"21090","202_","ICD9:202.65","ICD9","20265"
"21091","202_","ICD9:202.66","ICD9","20266"
"21092","202_","ICD9:202.67","ICD9","20267"
"21093","202_","ICD9:202.68","ICD9","20268"
"21094","202_","ICD9:209.22","ICD9","20922"
"21095","202_","ICD9:V10.7","ICD9","V107"
"21096","202_","ICD9:V10.79","ICD9","V1079"
"21105","202_","ICD9:200","ICD9","200"
"21106","202_","ICD9:200.2","ICD9","2002"
"21107","202_","ICD9:200.20","ICD9","20020"
"21108","202_","ICD9:200.21","ICD9","20021"
"21109","202_","ICD9:200.22","ICD9","20022"
"21110","202_","ICD9:200.23","ICD9","20023"
"21111","202_","ICD9:200.24","ICD9","20024"
"21112","202_","ICD9:200.25","ICD9","20025"
"21113","202_","ICD9:200.26","ICD9","20026"
"21114","202_","ICD9:200.27","ICD9","20027"
"21115","202_","ICD9:200.28","ICD9","20028"
"21116","202_","ICD9:200.3","ICD9","2003"
"21117","202_","ICD9:200.30","ICD9","20030"
"21118","202_","ICD9:200.31","ICD9","20031"
"21119","202_","ICD9:200.32","ICD9","20032"
"21120","202_","ICD9:200.33","ICD9","20033"
"21121","202_","ICD9:200.34","ICD9","20034"
"21122","202_","ICD9:200.35","ICD9","20035"
"21123","202_","ICD9:200.36","ICD9","20036"
"21124","202_","ICD9:200.37","ICD9","20037"
"21125","202_","ICD9:200.38","ICD9","20038"
"21126","202_","ICD9:200.4","ICD9","2004"
"21127","202_","ICD9:200.40","ICD9","20040"
"21128","202_","ICD9:200.41","ICD9","20041"
"21129","202_","ICD9:200.42","ICD9","20042"
"21130","202_","ICD9:200.43","ICD9","20043"
"21131","202_","ICD9:200.44","ICD9","20044"
"21132","202_","ICD9:200.45","ICD9","20045"
"21133","202_","ICD9:200.46","ICD9","20046"
"21134","202_","ICD9:200.47","ICD9","20047"
"21135","202_","ICD9:200.48","ICD9","20048"
"21136","202_","ICD9:200.5","ICD9","2005"
"21137","202_","ICD9:200.50","ICD9","20050"
"21138","202_","ICD9:200.51","ICD9","20051"
"21139","202_","ICD9:200.52","ICD9","20052"
"21140","202_","ICD9:200.53","ICD9","20053"
"21141","202_","ICD9:200.54","ICD9","20054"
"21142","202_","ICD9:200.55","ICD9","20055"
"21143","202_","ICD9:200.56","ICD9","20056"
"21144","202_","ICD9:200.57","ICD9","20057"
"21145","202_","ICD9:200.58","ICD9","20058"
"21146","202_","ICD9:200.8","ICD9","2008"
"21147","202_","ICD9:200.80","ICD9","20080"
"21148","202_","ICD9:200.81","ICD9","20081"
"21149","202_","ICD9:200.82","ICD9","20082"
"21150","202_","ICD9:200.83","ICD9","20083"
"21151","202_","ICD9:200.84","ICD9","20084"
"21152","202_","ICD9:200.85","ICD9","20085"
"21153","202_","ICD9:200.86","ICD9","20086"
"21154","202_","ICD9:200.87","ICD9","20087"
"21155","202_","ICD9:202.1","ICD9","2021"
"21156","202_","ICD9:202.10","ICD9","20210"
"21157","202_","ICD9:202.11","ICD9","20211"
"21158","202_","ICD9:202.12","ICD9","20212"
"21159","202_","ICD9:202.13","ICD9","20213"
"21160","202_","ICD9:202.14","ICD9","20214"
"21161","202_","ICD9:202.15","ICD9","20215"
"21162","202_","ICD9:202.16","ICD9","20216"
"21163","202_","ICD9:202.17","ICD9","20217"
"21164","202_","ICD9:202.18","ICD9","20218"
"21165","202_","ICD9:202.2","ICD9","2022"
"21166","202_","ICD9:202.20","ICD9","20220"
"21167","202_","ICD9:202.21","ICD9","20221"
"21168","202_","ICD9:202.22","ICD9","20222"
"21169","202_","ICD9:202.23","ICD9","20223"
"21170","202_","ICD9:202.24","ICD9","20224"
"21171","202_","ICD9:202.25","ICD9","20225"
"21172","202_","ICD9:202.26","ICD9","20226"
"21173","202_","ICD9:202.27","ICD9","20227"
"21174","202_","ICD9:202.28","ICD9","20228"
"21175","202_","ICD9:202.7","ICD9","2027"
"21176","202_","ICD9:202.70","ICD9","20270"
"21177","202_","ICD9:202.71","ICD9","20271"
"21178","202_","ICD9:202.72","ICD9","20272"
"21179","202_","ICD9:202.73","ICD9","20273"
"21180","202_","ICD9:202.74","ICD9","20274"
"21181","202_","ICD9:202.75","ICD9","20275"
"21182","202_","ICD9:202.76","ICD9","20276"
"21183","202_","ICD9:202.77","ICD9","20277"
"21184","202_","ICD9:202.78","ICD9","20278"
"21185","202_","ICD9:202.8","ICD9","2028"
"21186","202_","ICD9:202.80","ICD9","20280"
"21187","202_","ICD9:202.81","ICD9","20281"
"21188","202_","ICD9:202.82","ICD9","20282"
"21189","202_","ICD9:202.83","ICD9","20283"
"21190","202_","ICD9:202.84","ICD9","20284"
"21191","202_","ICD9:202.85","ICD9","20285"
"21192","202_","ICD9:202.86","ICD9","20286"
"21193","202_","ICD9:202.87","ICD9","20287"
"21194","202_","ICD9:202.88","ICD9","20288"
"21195","202_","ICD9:202.9","ICD9","2029"
"21196","202_","ICD9:202.90","ICD9","20290"
"21197","202_","ICD9:202.91","ICD9","20291"
"21198","202_","ICD9:202.92","ICD9","20292"
"21199","202_","ICD9:202.93","ICD9","20293"
"21200","202_","ICD9:202.94","ICD9","20294"
"21201","202_","ICD9:202.95","ICD9","20295"
"21202","202_","ICD9:202.96","ICD9","20296"
"21203","202_","ICD9:202.97","ICD9","20297"
"21204","202_","ICD9:202.98","ICD9","20298"
"21205","202_","ICD9:V10.71","ICD9","V1071"
"21396","202_","ICD9:202.0","ICD9","2020"
"21397","202_","ICD9:202.00","ICD9","20200"
"21398","202_","ICD9:202.01","ICD9","20201"
"21399","202_","ICD9:202.02","ICD9","20202"
"21400","202_","ICD9:202.03","ICD9","20203"
"21401","202_","ICD9:202.04","ICD9","20204"
"21402","202_","ICD9:202.05","ICD9","20205"
"21403","202_","ICD9:202.06","ICD9","20206"
"21404","202_","ICD9:202.07","ICD9","20207"
"21405","202_","ICD9:202.08","ICD9","20208"
"21494","202_","ICD9:200.0","ICD9","2000"
"21495","202_","ICD9:200.00","ICD9","20000"
"21496","202_","ICD9:200.01","ICD9","20001"
"21497","202_","ICD9:200.02","ICD9","20002"
"21498","202_","ICD9:200.03","ICD9","20003"
"21499","202_","ICD9:200.04","ICD9","20004"
"21500","202_","ICD9:200.05","ICD9","20005"
"21501","202_","ICD9:200.06","ICD9","20006"
"21502","202_","ICD9:200.07","ICD9","20007"
"21503","202_","ICD9:200.08","ICD9","20008"
"21504","202_","ICD9:200.88","ICD9","20088"
"21518","202_","ICD9:200.1","ICD9","2001"
"21519","202_","ICD9:200.10","ICD9","20010"
"21520","202_","ICD9:200.11","ICD9","20011"
"21521","202_","ICD9:200.12","ICD9","20012"
"21522","202_","ICD9:200.13","ICD9","20013"
"21523","202_","ICD9:200.14","ICD9","20014"
"21524","202_","ICD9:200.15","ICD9","20015"
"21525","202_","ICD9:200.16","ICD9","20016"
"21526","202_","ICD9:200.17","ICD9","20017"
"21527","202_","ICD9:200.18","ICD9","20018"
"21538","202_","ICD9:200.6","ICD9","2006"
"21539","202_","ICD9:200.60","ICD9","20060"
"21540","202_","ICD9:200.61","ICD9","20061"
"21541","202_","ICD9:200.62","ICD9","20062"
"21542","202_","ICD9:200.63","ICD9","20063"
"21543","202_","ICD9:200.64","ICD9","20064"
"21544","202_","ICD9:200.65","ICD9","20065"
"21545","202_","ICD9:200.66","ICD9","20066"
"21546","202_","ICD9:200.67","ICD9","20067"
"21547","202_","ICD9:200.68","ICD9","20068"
"21548","202_","ICD9:200.7","ICD9","2007"
"21549","202_","ICD9:200.70","ICD9","20070"
"21550","202_","ICD9:200.71","ICD9","20071"
"21551","202_","ICD9:200.72","ICD9","20072"
"21552","202_","ICD9:200.73","ICD9","20073"
"21553","202_","ICD9:200.74","ICD9","20074"
"21554","202_","ICD9:200.75","ICD9","20075"
"21555","202_","ICD9:200.76","ICD9","20076"
"21556","202_","ICD9:200.77","ICD9","20077"
"21557","202_","ICD9:200.78","ICD9","20078"
"21581","202_2","ICD9:200","ICD9","200"
"21582","202_2","ICD9:200.2","ICD9","2002"
"21583","202_2","ICD9:200.20","ICD9","20020"
"21584","202_2","ICD9:200.21","ICD9","20021"
"21585","202_2","ICD9:200.22","ICD9","20022"
"21586","202_2","ICD9:200.23","ICD9","20023"
"21587","202_2","ICD9:200.24","ICD9","20024"
"21588","202_2","ICD9:200.25","ICD9","20025"
"21589","202_2","ICD9:200.26","ICD9","20026"
"21590","202_2","ICD9:200.27","ICD9","20027"
"21591","202_2","ICD9:200.28","ICD9","20028"
"21592","202_2","ICD9:200.3","ICD9","2003"
"21593","202_2","ICD9:200.30","ICD9","20030"
"21594","202_2","ICD9:200.31","ICD9","20031"
"21595","202_2","ICD9:200.32","ICD9","20032"
"21596","202_2","ICD9:200.33","ICD9","20033"
"21597","202_2","ICD9:200.34","ICD9","20034"
"21598","202_2","ICD9:200.35","ICD9","20035"
"21599","202_2","ICD9:200.36","ICD9","20036"
"21600","202_2","ICD9:200.37","ICD9","20037"
"21601","202_2","ICD9:200.38","ICD9","20038"
"21602","202_2","ICD9:200.4","ICD9","2004"
"21603","202_2","ICD9:200.40","ICD9","20040"
"21604","202_2","ICD9:200.41","ICD9","20041"
"21605","202_2","ICD9:200.42","ICD9","20042"
"21606","202_2","ICD9:200.43","ICD9","20043"
"21607","202_2","ICD9:200.44","ICD9","20044"
"21608","202_2","ICD9:200.45","ICD9","20045"
"21609","202_2","ICD9:200.46","ICD9","20046"
"21610","202_2","ICD9:200.47","ICD9","20047"
"21611","202_2","ICD9:200.48","ICD9","20048"
"21612","202_2","ICD9:200.5","ICD9","2005"
"21613","202_2","ICD9:200.50","ICD9","20050"
"21614","202_2","ICD9:200.51","ICD9","20051"
"21615","202_2","ICD9:200.52","ICD9","20052"
"21616","202_2","ICD9:200.53","ICD9","20053"
"21617","202_2","ICD9:200.54","ICD9","20054"
"21618","202_2","ICD9:200.55","ICD9","20055"
"21619","202_2","ICD9:200.56","ICD9","20056"
"21620","202_2","ICD9:200.57","ICD9","20057"
"21621","202_2","ICD9:200.58","ICD9","20058"
"21622","202_2","ICD9:200.8","ICD9","2008"
"21623","202_2","ICD9:200.80","ICD9","20080"
"21624","202_2","ICD9:200.81","ICD9","20081"
"21625","202_2","ICD9:200.82","ICD9","20082"
"21626","202_2","ICD9:200.83","ICD9","20083"
"21627","202_2","ICD9:200.84","ICD9","20084"
"21628","202_2","ICD9:200.85","ICD9","20085"
"21629","202_2","ICD9:200.86","ICD9","20086"
"21630","202_2","ICD9:200.87","ICD9","20087"
"21631","202_2","ICD9:202.1","ICD9","2021"
"21632","202_2","ICD9:202.10","ICD9","20210"
"21633","202_2","ICD9:202.11","ICD9","20211"
"21634","202_2","ICD9:202.12","ICD9","20212"
"21635","202_2","ICD9:202.13","ICD9","20213"
"21636","202_2","ICD9:202.14","ICD9","20214"
"21637","202_2","ICD9:202.15","ICD9","20215"
"21638","202_2","ICD9:202.16","ICD9","20216"
"21639","202_2","ICD9:202.17","ICD9","20217"
"21640","202_2","ICD9:202.18","ICD9","20218"
"21641","202_2","ICD9:202.2","ICD9","2022"
"21642","202_2","ICD9:202.20","ICD9","20220"
"21643","202_2","ICD9:202.21","ICD9","20221"
"21644","202_2","ICD9:202.22","ICD9","20222"
"21645","202_2","ICD9:202.23","ICD9","20223"
"21646","202_2","ICD9:202.24","ICD9","20224"
"21647","202_2","ICD9:202.25","ICD9","20225"
"21648","202_2","ICD9:202.26","ICD9","20226"
"21649","202_2","ICD9:202.27","ICD9","20227"
"21650","202_2","ICD9:202.28","ICD9","20228"
"21651","202_2","ICD9:202.7","ICD9","2027"
"21652","202_2","ICD9:202.70","ICD9","20270"
"21653","202_2","ICD9:202.71","ICD9","20271"
"21654","202_2","ICD9:202.72","ICD9","20272"
"21655","202_2","ICD9:202.73","ICD9","20273"
"21656","202_2","ICD9:202.74","ICD9","20274"
"21657","202_2","ICD9:202.75","ICD9","20275"
"21658","202_2","ICD9:202.76","ICD9","20276"
"21659","202_2","ICD9:202.77","ICD9","20277"
"21660","202_2","ICD9:202.78","ICD9","20278"
"21661","202_2","ICD9:202.8","ICD9","2028"
"21662","202_2","ICD9:202.80","ICD9","20280"
"21663","202_2","ICD9:202.81","ICD9","20281"
"21664","202_2","ICD9:202.82","ICD9","20282"
"21665","202_2","ICD9:202.83","ICD9","20283"
"21666","202_2","ICD9:202.84","ICD9","20284"
"21667","202_2","ICD9:202.85","ICD9","20285"
"21668","202_2","ICD9:202.86","ICD9","20286"
"21669","202_2","ICD9:202.87","ICD9","20287"
"21670","202_2","ICD9:202.88","ICD9","20288"
"21671","202_2","ICD9:202.9","ICD9","2029"
"21672","202_2","ICD9:202.90","ICD9","20290"
"21673","202_2","ICD9:202.91","ICD9","20291"
"21674","202_2","ICD9:202.92","ICD9","20292"
"21675","202_2","ICD9:202.93","ICD9","20293"
"21676","202_2","ICD9:202.94","ICD9","20294"
"21677","202_2","ICD9:202.95","ICD9","20295"
"21678","202_2","ICD9:202.96","ICD9","20296"
"21679","202_2","ICD9:202.97","ICD9","20297"
"21680","202_2","ICD9:202.98","ICD9","20298"
"21681","202_2","ICD9:V10.71","ICD9","V1071"
"21872","202_2","ICD9:202.0","ICD9","2020"
"21873","202_2","ICD9:202.00","ICD9","20200"
"21874","202_2","ICD9:202.01","ICD9","20201"
"21875","202_2","ICD9:202.02","ICD9","20202"
"21876","202_2","ICD9:202.03","ICD9","20203"
"21877","202_2","ICD9:202.04","ICD9","20204"
"21878","202_2","ICD9:202.05","ICD9","20205"
"21879","202_2","ICD9:202.06","ICD9","20206"
"21880","202_2","ICD9:202.07","ICD9","20207"
"21881","202_2","ICD9:202.08","ICD9","20208"
"21970","202_2","ICD9:200.0","ICD9","2000"
"21971","202_2","ICD9:200.00","ICD9","20000"
"21972","202_2","ICD9:200.01","ICD9","20001"
"21973","202_2","ICD9:200.02","ICD9","20002"
"21974","202_2","ICD9:200.03","ICD9","20003"
"21975","202_2","ICD9:200.04","ICD9","20004"
"21976","202_2","ICD9:200.05","ICD9","20005"
"21977","202_2","ICD9:200.06","ICD9","20006"
"21978","202_2","ICD9:200.07","ICD9","20007"
"21979","202_2","ICD9:200.08","ICD9","20008"
"21980","202_2","ICD9:200.88","ICD9","20088"
"21994","202_2","ICD9:200.1","ICD9","2001"
"21995","202_2","ICD9:200.10","ICD9","20010"
"21996","202_2","ICD9:200.11","ICD9","20011"
"21997","202_2","ICD9:200.12","ICD9","20012"
"21998","202_2","ICD9:200.13","ICD9","20013"
"21999","202_2","ICD9:200.14","ICD9","20014"
"22000","202_2","ICD9:200.15","ICD9","20015"
"22001","202_2","ICD9:200.16","ICD9","20016"
"22002","202_2","ICD9:200.17","ICD9","20017"
"22003","202_2","ICD9:200.18","ICD9","20018"
"22014","202_2","ICD9:200.6","ICD9","2006"
"22015","202_2","ICD9:200.60","ICD9","20060"
"22016","202_2","ICD9:200.61","ICD9","20061"
"22017","202_2","ICD9:200.62","ICD9","20062"
"22018","202_2","ICD9:200.63","ICD9","20063"
"22019","202_2","ICD9:200.64","ICD9","20064"
"22020","202_2","ICD9:200.65","ICD9","20065"
"22021","202_2","ICD9:200.66","ICD9","20066"
"22022","202_2","ICD9:200.67","ICD9","20067"
"22023","202_2","ICD9:200.68","ICD9","20068"
"22024","202_2","ICD9:200.7","ICD9","2007"
"22025","202_2","ICD9:200.70","ICD9","20070"
"22026","202_2","ICD9:200.71","ICD9","20071"
"22027","202_2","ICD9:200.72","ICD9","20072"
"22028","202_2","ICD9:200.73","ICD9","20073"
"22029","202_2","ICD9:200.74","ICD9","20074"
"22030","202_2","ICD9:200.75","ICD9","20075"
"22031","202_2","ICD9:200.76","ICD9","20076"
"22032","202_2","ICD9:200.77","ICD9","20077"
"22033","202_2","ICD9:200.78","ICD9","20078"
"22057","202_21","ICD9:202.0","ICD9","2020"
"22058","202_21","ICD9:202.00","ICD9","20200"
"22059","202_21","ICD9:202.01","ICD9","20201"
"22060","202_21","ICD9:202.02","ICD9","20202"
"22061","202_21","ICD9:202.03","ICD9","20203"
"22062","202_21","ICD9:202.04","ICD9","20204"
"22063","202_21","ICD9:202.05","ICD9","20205"
"22064","202_21","ICD9:202.06","ICD9","20206"
"22065","202_21","ICD9:202.07","ICD9","20207"
"22066","202_21","ICD9:202.08","ICD9","20208"
"22155","202_22","ICD9:200.0","ICD9","2000"
"22156","202_22","ICD9:200.00","ICD9","20000"
"22157","202_22","ICD9:200.01","ICD9","20001"
"22158","202_22","ICD9:200.02","ICD9","20002"
"22159","202_22","ICD9:200.03","ICD9","20003"
"22160","202_22","ICD9:200.04","ICD9","20004"
"22161","202_22","ICD9:200.05","ICD9","20005"
"22162","202_22","ICD9:200.06","ICD9","20006"
"22163","202_22","ICD9:200.07","ICD9","20007"
"22164","202_22","ICD9:200.08","ICD9","20008"
"22165","202_22","ICD9:200.88","ICD9","20088"
"22179","202_23","ICD9:200.1","ICD9","2001"
"22180","202_23","ICD9:200.10","ICD9","20010"
"22181","202_23","ICD9:200.11","ICD9","20011"
"22182","202_23","ICD9:200.12","ICD9","20012"
"22183","202_23","ICD9:200.13","ICD9","20013"
"22184","202_23","ICD9:200.14","ICD9","20014"
"22185","202_23","ICD9:200.15","ICD9","20015"
"22186","202_23","ICD9:200.16","ICD9","20016"
"22187","202_23","ICD9:200.17","ICD9","20017"
"22188","202_23","ICD9:200.18","ICD9","20018"
"22199","202_24","ICD9:200.6","ICD9","2006"
"22200","202_24","ICD9:200.60","ICD9","20060"
"22201","202_24","ICD9:200.61","ICD9","20061"
"22202","202_24","ICD9:200.62","ICD9","20062"
"22203","202_24","ICD9:200.63","ICD9","20063"
"22204","202_24","ICD9:200.64","ICD9","20064"
"22205","202_24","ICD9:200.65","ICD9","20065"
"22206","202_24","ICD9:200.66","ICD9","20066"
"22207","202_24","ICD9:200.67","ICD9","20067"
"22208","202_24","ICD9:200.68","ICD9","20068"
"22209","202_24","ICD9:200.7","ICD9","2007"
"22210","202_24","ICD9:200.70","ICD9","20070"
"22211","202_24","ICD9:200.71","ICD9","20071"
"22212","202_24","ICD9:200.72","ICD9","20072"
"22213","202_24","ICD9:200.73","ICD9","20073"
"22214","202_24","ICD9:200.74","ICD9","20074"
"22215","202_24","ICD9:200.75","ICD9","20075"
"22216","202_24","ICD9:200.76","ICD9","20076"
"22217","202_24","ICD9:200.77","ICD9","20077"
"22218","202_24","ICD9:200.78","ICD9","20078"
"22242","204_","ICD9:202.4","ICD9","2024"
"22243","204_","ICD9:202.40","ICD9","20240"
"22244","204_","ICD9:202.41","ICD9","20241"
"22245","204_","ICD9:202.42","ICD9","20242"
"22246","204_","ICD9:202.43","ICD9","20243"
"22247","204_","ICD9:202.44","ICD9","20244"
"22248","204_","ICD9:202.45","ICD9","20245"
"22249","204_","ICD9:202.46","ICD9","20246"
"22250","204_","ICD9:202.47","ICD9","20247"
"22251","204_","ICD9:202.48","ICD9","20248"
"22252","204_","ICD9:203.1","ICD9","2031"
"22253","204_","ICD9:203.10","ICD9","20310"
"22254","204_","ICD9:203.11","ICD9","20311"
"22255","204_","ICD9:203.12","ICD9","20312"
"22256","204_","ICD9:207","ICD9","207"
"22257","204_","ICD9:207.0","ICD9","2070"
"22258","204_","ICD9:207.00","ICD9","20700"
"22259","204_","ICD9:207.01","ICD9","20701"
"22260","204_","ICD9:207.02","ICD9","20702"
"22261","204_","ICD9:207.1","ICD9","2071"
"22262","204_","ICD9:207.10","ICD9","20710"
"22263","204_","ICD9:207.11","ICD9","20711"
"22264","204_","ICD9:207.12","ICD9","20712"
"22265","204_","ICD9:207.2","ICD9","2072"
"22266","204_","ICD9:207.20","ICD9","20720"
"22267","204_","ICD9:207.21","ICD9","20721"
"22268","204_","ICD9:207.22","ICD9","20722"
"22269","204_","ICD9:207.8","ICD9","2078"
"22270","204_","ICD9:207.80","ICD9","20780"
"22271","204_","ICD9:207.81","ICD9","20781"
"22272","204_","ICD9:207.82","ICD9","20782"
"22273","204_","ICD9:208","ICD9","208"
"22274","204_","ICD9:208.0","ICD9","2080"
"22275","204_","ICD9:208.00","ICD9","20800"
"22276","204_","ICD9:208.01","ICD9","20801"
"22277","204_","ICD9:208.02","ICD9","20802"
"22278","204_","ICD9:208.1","ICD9","2081"
"22279","204_","ICD9:208.10","ICD9","20810"
"22280","204_","ICD9:208.11","ICD9","20811"
"22281","204_","ICD9:208.12","ICD9","20812"
"22282","204_","ICD9:208.2","ICD9","2082"
"22283","204_","ICD9:208.20","ICD9","20820"
"22284","204_","ICD9:208.21","ICD9","20821"
"22285","204_","ICD9:208.22","ICD9","20822"
"22286","204_","ICD9:208.8","ICD9","2088"
"22287","204_","ICD9:208.80","ICD9","20880"
"22288","204_","ICD9:208.81","ICD9","20881"
"22289","204_","ICD9:208.82","ICD9","20882"
"22290","204_","ICD9:208.9","ICD9","2089"
"22291","204_","ICD9:208.90","ICD9","20890"
"22292","204_","ICD9:208.91","ICD9","20891"
"22293","204_","ICD9:208.92","ICD9","20892"
"22294","204_","ICD9:V10.6","ICD9","V106"
"22295","204_","ICD9:V10.60","ICD9","V1060"
"22296","204_","ICD9:V10.69","ICD9","V1069"
"22335","204_","ICD9:204","ICD9","204"
"22336","204_","ICD9:204.2","ICD9","2042"
"22337","204_","ICD9:204.20","ICD9","20420"
"22338","204_","ICD9:204.21","ICD9","20421"
"22339","204_","ICD9:204.22","ICD9","20422"
"22340","204_","ICD9:204.8","ICD9","2048"
"22341","204_","ICD9:204.80","ICD9","20480"
"22342","204_","ICD9:204.81","ICD9","20481"
"22343","204_","ICD9:204.82","ICD9","20482"
"22344","204_","ICD9:204.9","ICD9","2049"
"22345","204_","ICD9:204.90","ICD9","20490"
"22346","204_","ICD9:204.91","ICD9","20491"
"22347","204_","ICD9:204.92","ICD9","20492"
"22348","204_","ICD9:V10.61","ICD9","V1061"
"22373","204_","ICD9:204.0","ICD9","2040"
"22374","204_","ICD9:204.00","ICD9","20400"
"22375","204_","ICD9:204.01","ICD9","20401"
"22376","204_","ICD9:204.02","ICD9","20402"
"22381","204_","ICD9:204.1","ICD9","2041"
"22382","204_","ICD9:204.10","ICD9","20410"
"22383","204_","ICD9:204.11","ICD9","20411"
"22384","204_","ICD9:204.12","ICD9","20412"
"22389","204_","ICD9:205","ICD9","205"
"22390","204_","ICD9:205.2","ICD9","2052"
"22391","204_","ICD9:205.20","ICD9","20520"
"22392","204_","ICD9:205.21","ICD9","20521"
"22393","204_","ICD9:205.22","ICD9","20522"
"22394","204_","ICD9:205.3","ICD9","2053"
"22395","204_","ICD9:205.30","ICD9","20530"
"22396","204_","ICD9:205.31","ICD9","20531"
"22397","204_","ICD9:205.32","ICD9","20532"
"22398","204_","ICD9:205.8","ICD9","2058"
"22399","204_","ICD9:205.80","ICD9","20580"
"22400","204_","ICD9:205.81","ICD9","20581"
"22401","204_","ICD9:205.82","ICD9","20582"
"22402","204_","ICD9:205.9","ICD9","2059"
"22403","204_","ICD9:205.90","ICD9","20590"
"22404","204_","ICD9:205.91","ICD9","20591"
"22405","204_","ICD9:205.92","ICD9","20592"
"22406","204_","ICD9:V10.62","ICD9","V1062"
"22425","204_","ICD9:205.0","ICD9","2050"
"22426","204_","ICD9:205.00","ICD9","20500"
"22427","204_","ICD9:205.01","ICD9","20501"
"22428","204_","ICD9:205.02","ICD9","20502"
"22449","204_","ICD9:205.1","ICD9","2051"
"22450","204_","ICD9:205.10","ICD9","20510"
"22451","204_","ICD9:205.11","ICD9","20511"
"22452","204_","ICD9:205.12","ICD9","20512"
"22457","204_","ICD9:206","ICD9","206"
"22458","204_","ICD9:206.0","ICD9","2060"
"22459","204_","ICD9:206.00","ICD9","20600"
"22460","204_","ICD9:206.01","ICD9","20601"
"22461","204_","ICD9:206.02","ICD9","20602"
"22462","204_","ICD9:206.1","ICD9","2061"
"22463","204_","ICD9:206.10","ICD9","20610"
"22464","204_","ICD9:206.11","ICD9","20611"
"22465","204_","ICD9:206.12","ICD9","20612"
"22466","204_","ICD9:206.2","ICD9","2062"
"22467","204_","ICD9:206.20","ICD9","20620"
